fechaCreacion;Ciudad 1era instancia;Juzgado de origen;Autoridad de conocimiento;Tipo o tema del proceso;Instancia actual del proceso
28/11/2022;Bogotá;22;1;1;1
15/05/2022;Bogotá;33;1;1;1
10/07/2022;Bogotá;28;1;1;1
07/11/2022;Bogotá;30;1;1;1
15/11/2021;Bogotá;17;1;1;1
28/01/2022;Bogotá;24;1;1;1
08/02/2022;Bogotá;28;1;1;1
02/11/2021;Bogotá;17;2;1;2
25/05/2022;Bogotá;37;1;1;1
02/07/2021;Bogotá;18;1;1;1
06/10/2020;Bogotá;2;2;1;2
01/02/2020;Bogotá;20;2;1;2
10/08/2021;Bogotá;19;1;1;1
01/09/2022;Bogotá;21;2;1;2
02/02/2023;Bogotá;9;1;1;1
14/10/2020;Bogotá;8;2;1;2
26/12/2023;Bogotá;43;1;3;1
19/09/2023;Bogotá;19;1;5;1
18/08/2023;Bogotá;46;1;1;1
08/08/2023;Bogotá;46;1;1;1
14/06/2023;Bogotá;46;1;1;1
14/06/2023;Bogotá;6;1;1;1
27/06/2023;Bogotá;53;1;1;1
25/04/2023;Bogotá;30;1;3;1
10/07/2022;Bogotá;27;1;1;2
17/08/2022;Bogotá;33;1;1;1
24/08/2022;Bogotá;25;1;1;1
24/08/2022;Bogotá;16;1;1;1
20/10/2022;Bogotá;5;1;1;1
08/11/2022;Bogotá;36;1;1;1
22/03/2023;Bogotá;15;1;1;1
02/02/2023;Bogotá;10;1;1;1
24/07/2023;Bogotá;14;1;1;1
23/11/2021;Bogotá;17;1;1;1
20/04/2022;Bogotá;21;2;1;2
05/04/2020;Bogotá;5;1;1;1
27/03/2022;Bogotá;14;1;1;1
24/03/2022;Bogotá;1;1;1;1
12/03/2021;Bogotá;27;2;1;2
03/11/2021;Bogotá;39;2;1;2
01/02/2021;Bogotá;27;2;1;2
14/12/2021;Bogotá;27;2;1;2
30/10/2020;Bogotá;33;2;1;2
24/05/2022;Bogotá;24;1;1;1
05/10/2021;Bogotá;22;1;1;1
16/11/2021;Bogotá;38;1;1;1
27/01/2021;Bogotá;5;1;1;1
12/10/2021;Bogotá;8;2;1;2
11/06/2021;Bogotá;30;2;1;2
07/02/2022;Bogotá;18;2;1;2
21/07/2021;Bogotá;35;2;1;2
31/08/2021;Bogotá;37;1;1;1
30/12/2019;Bogotá;32;2;1;2
16/05/2022;Bogotá;39;2;1;2
02/05/2022;Bogotá;30;1;1;1
16/05/2022;Bogotá;27;1;1;1
06/07/2022;Bogotá;24;2;1;2
27/06/2023;Bogotá;25;1;1;1
27/10/2020;Bogotá;10;1;1;2
04/05/2023;Bogotá;38;1;1;1
12/01/2022;Bogotá;3;2;1;2
24/10/2023;Bogotá;20;1;1;1
05/04/2022;Bogotá;12;1;1;1
16/11/2023;Bogotá;21;1;1;1
16/12/2020;Bogotá;34;2;1;2
20/04/2021;Bogotá;28;2;1;2
22/11/2022;Bogotá;10;1;1;1
22/11/2022;Bogotá;19;1;1;1
27/04/2023;Bogotá;28;1;1;1
02/12/2021;Bogotá;38;2;1;2
20/01/2023;Bogotá;23;1;1;1
27/10/2021;Bogotá;24;2;1;2
15/08/2021;Bogotá;22;2;1;2
27/12/2019;Bogotá;21;2;1;2
10/07/2022;Bogotá;17;1;1;1
24/03/2022;Bogotá;10;2;1;2
21/06/2021;Bogotá;10;1;1;1
17/03/2021;Bogotá;14;2;1;2
08/11/2022;Bogotá;23;1;1;1
09/12/2020;Bogotá;26;2;1;2
23/07/2021;Bogotá;5;2;1;2
27/12/2023;Bogotá;13;1;1;1
15/12/2022;Bogotá;36;1;1;1
23/08/2023;Bogotá;19;1;1;1
23/08/2023;Bogotá;43;1;1;1
25/04/2022;Bogotá;10;1;1;1
29/11/2021;Bogotá;41;1;1;1
05/10/2022;Bogotá;30;1;1;1
20/02/2024;Bogotá;30;1;4;1
20/02/2024;Bogotá;10;1;1;1
04/03/2022;Bogotá;1;1;1;1
26/06/2023;Bogotá;21;1;1;1
24/01/2023;Bogotá;22;1;1;1
26/02/2021;Bogotá;1;2;1;2
14/09/2023;Bogotá;6;1;5;1
09/10/2023;Bogotá;7;1;1;1
26/02/2021;Bogotá;39;2;1;2
06/08/2021;Bogotá;14;2;1;2
15/08/2021;Bogotá;26;1;1;1
15/08/2021;Bogotá;23;2;1;2
07/07/2022;Bogotá;26;2;1;2
10/07/2022;Bogotá;26;2;1;2
02/05/2022;Bogotá;23;2;1;2
03/10/2022;Bogotá;29;2;1;2
03/08/2021;Bogotá;37;1;1;2
22/11/2022;Bogotá;39;2;1;2
08/12/2021;Bogotá;32;1;1;1
28/10/2021;Bogotá;15;1;1;2
05/04/2020;Bogotá;28;2;1;2
04/03/2021;Bogotá;28;2;1;2
04/03/2021;Bogotá;8;2;1;2
10/05/2022;Bogotá;8;1;1;2
04/08/2021;Bogotá;8;2;1;2
22/09/2022;Bogotá;3;2;1;2
15/11/2022;Bogotá;3;1;1;1
14/11/2023;Bogotá;4;1;1;1
07/11/2023;Bogotá;2;1;4;1
07/11/2022;Bogotá;10;1;1;1
07/11/2022;Bogotá;21;2;1;2
06/10/2023;Bogotá;44;1;1;1
16/11/2020;Bogotá;13;1;1;1
27/09/2023;Bogotá;44;1;1;1
27/12/2019;Bogotá;2;1;1;1
01/02/2020;Bogotá;4;2;1;2
01/02/2022;Bogotá;23;2;1;2
30/12/2019;Bogotá;27;2;1;2
29/07/2022;Bogotá;8;2;1;2
20/04/2022;Bogotá;16;1;1;1
27/10/2020;Bogotá;39;2;1;2
24/05/2021;Bogotá;9;1;1;1
23/08/2022;Bogotá;33;1;1;1
14/04/2020;Bogotá;31;2;1;2
19/01/2024;Bogotá;24;1;5;1
23/03/2020;Bogotá;31;2;1;2
16/11/2021;Bogotá;15;2;1;2
29/03/2022;Bogotá;26;1;1;1
12/03/2024;Bogotá;4;1;1;1
27/03/2022;Bogotá;14;2;1;2
04/04/2022;Bogotá;28;1;1;1
02/02/2023;Bogotá;41;1;1;1
18/12/2020;Bogotá;39;2;1;2
19/11/2020;Bogotá;21;2;1;2
25/06/2023;Bogotá;3;1;1;1
20/01/2023;Bogotá;14;1;1;1
07/04/2021;Bogotá;4;2;1;2
11/08/2021;Bogotá;31;2;1;2
21/01/2022;Bogotá;29;2;1;2
15/02/2023;Bogotá;28;1;1;1
07/12/2021;Bogotá;17;2;1;2
30/03/2022;Bogotá;26;1;1;1
17/05/2023;Bogotá;24;1;1;1
16/12/2019;Bogotá;37;2;1;2
20/09/2022;Bogotá;19;1;1;1
26/12/2023;Bogotá;22;1;3;1
13/04/2020;Bogotá;23;2;1;2
10/03/2023;Bogotá;9;1;1;1
17/04/2023;Bogotá;2;1;1;1
10/02/2022;Bogotá;30;2;1;2
25/04/2022;Bogotá;19;1;1;1
24/06/2021;Bogotá;27;1;1;1
15/05/2021;Bogotá;7;1;1;1
20/01/2023;Bogotá;32;1;1;1
08/02/2022;Bogotá;17;1;1;1
17/02/2022;Bogotá;11;1;1;1
13/11/2020;Bogotá;20;2;1;2
27/10/2020;Bogotá;11;2;1;2
07/12/2020;Bogotá;17;2;1;2
02/02/2024;Bogotá;12;1;3;1
30/01/2024;Bogotá;8;1;3;1
20/02/2024;Bogotá;18;1;1;1
26/01/2024;Bogotá;44;1;1;1
06/02/2024;Bogotá;47;1;1;1
22/01/2024;Bogotá;7;1;1;1
19/01/2024;Bogotá;6;1;1;1
19/01/2024;Bogotá;7;1;1;1
15/02/2024;Bogotá;32;1;1;1
26/01/2024;Bogotá;46;1;1;1
20/02/2024;Bogotá;3;1;1;1
16/01/2024;Bogotá;47;1;1;1
19/07/2023;Bogotá;39;1;1;1
07/03/2023;Bogotá;37;1;1;1
08/11/2022;Bogotá;24;1;1;1
02/02/2023;Bogotá;16;1;1;1
20/12/2021;Bogotá;14;1;1;1
28/04/2022;Bogotá;7;1;1;1
16/11/2022;Bogotá;4;1;1;1
23/02/2023;Bogotá;4;1;1;1
04/05/2023;Bogotá;43;1;4;1
31/08/2020;Bogotá;31;2;1;2
11/08/2023;Bogotá;12;1;4;1
15/09/2022;Bogotá;41;1;1;1
14/12/2021;Bogotá;19;1;1;1
05/04/2020;Bogotá;12;2;1;2
22/09/2021;Bogotá;35;1;1;1
17/02/2022;Bogotá;41;2;1;2
01/12/2022;Bogotá;35;1;1;1
10/08/2021;Bogotá;27;1;1;1
27/12/2019;Bogotá;11;1;1;1
10/04/2023;Bogotá;34;1;1;1
15/02/2023;Bogotá;4;1;1;1
29/03/2023;Bogotá;27;1;1;1
06/04/2020;Bogotá;28;2;1;2
30/08/2023;Bogotá;46;1;1;1
13/04/2020;Bogotá;35;2;1;2
01/06/2021;Bogotá;5;1;1;1
27/10/2020;Bogotá;34;2;1;2
11/09/2023;Bogotá;23;1;1;1
17/04/2022;Bogotá;10;1;1;1
19/11/2019;Bogotá;26;2;1;2
13/06/2022;Bogotá;26;1;1;1
13/09/2022;Bogotá;4;1;1;1
20/08/2021;Bogotá;41;2;1;2
28/09/2023;Bogotá;46;1;3;1
11/07/2023;Bogotá;39;1;1;1
06/07/2021;Bogotá;18;1;1;1
25/05/2022;Bogotá;26;1;1;1
19/04/2023;Bogotá;13;1;1;1
01/10/2020;Bogotá;5;1;1;1
04/04/2022;Bogotá;3;1;1;1
08/06/2022;Bogotá;41;1;1;1
12/10/2021;Bogotá;41;1;1;1
21/06/2023;Bogotá;2;1;1;1
08/06/2023;Bogotá;1;1;3;1
19/11/2019;Bogotá;40;2;1;2
06/04/2022;Bogotá;9;1;1;1
01/09/2022;Bogotá;33;1;1;1
18/10/2022;Bogotá;18;1;1;1
21/10/2022;Bogotá;24;1;1;1
29/04/2022;Bogotá;22;1;1;1
04/05/2023;Bogotá;9;1;1;1
29/05/2022;Bogotá;37;1;1;1
13/12/2022;Bogotá;9;1;1;1
24/06/2021;Bogotá;10;1;1;1
21/02/2023;Bogotá;7;1;1;1
20/06/2021;Bogotá;10;1;1;1
07/11/2022;Bogotá;40;1;1;1
16/12/2020;Bogotá;24;1;1;1
02/02/2023;Bogotá;3;1;1;1
01/04/2022;Bogotá;16;2;1;2
24/11/2022;Bogotá;2;1;1;1
28/04/2021;Bogotá;7;1;1;1
21/10/2022;Bogotá;19;1;1;1
21/07/2020;Bogotá;7;1;1;1
24/09/2021;Bogotá;2;1;1;1
19/09/2021;Bogotá;40;1;1;1
22/02/2023;Bogotá;14;1;1;1
07/03/2023;Bogotá;10;1;1;1
24/08/2021;Bogotá;17;1;1;1
10/08/2022;Bogotá;41;1;1;1
20/10/2021;Bogotá;28;1;1;1
20/04/2023;Bogotá;8;1;1;1
20/06/2021;Bogotá;7;1;1;1
25/05/2023;Bogotá;43;1;1;1
20/01/2023;Bogotá;28;1;1;1
21/05/2021;Bogotá;38;2;1;2
26/07/2022;Bogotá;19;1;1;1
16/12/2019;Bogotá;4;2;1;2
26/06/2023;Bogotá;43;1;1;1
24/08/2021;Bogotá;27;2;1;2
15/11/2022;Bogotá;30;1;1;1
01/09/2021;Bogotá;36;1;1;1
04/04/2022;Bogotá;23;1;1;1
05/05/2022;Bogotá;2;1;1;1
01/09/2022;Bogotá;29;1;1;1
07/07/2023;Bogotá;1;1;1;1
11/07/2023;Bogotá;2;1;5;1
22/08/2023;Bogotá;38;1;1;1
25/08/2023;Bogotá;46;1;5;1
28/08/2023;Bogotá;46;1;1;1
14/09/2023;Bogotá;12;1;3;1
06/10/2023;Bogotá;43;1;1;1
24/10/2023;Bogotá;43;1;1;1
25/10/2023;Bogotá;29;1;1;1
07/11/2023;Bogotá;2;1;5;1
08/11/2023;Bogotá;35;1;1;1
24/11/2023;Bogotá;32;1;1;1
15/03/2024;Bogotá;38;1;3;1
30/10/2019;Bogotá;8;2;1;2
21/01/2022;Bogotá;33;2;1;2
17/12/2020;Bogotá;17;2;1;2
02/12/2019;Bogotá;17;2;1;2
24/02/2022;Bogotá;23;2;1;2
19/11/2021;Bogotá;37;2;1;2
27/12/2019;Bogotá;3;2;1;2
30/10/2020;Bogotá;17;2;1;2
20/10/2021;Bogotá;36;1;1;1
10/12/2020;Bogotá;27;2;1;2
10/06/2022;Bogotá;10;1;1;1
13/04/2020;Bogotá;10;2;1;2
28/03/2021;Bogotá;37;2;1;2
08/02/2022;Bogotá;46;2;1;2
02/02/2024;Bogotá;41;1;4;1
02/02/2024;Bogotá;25;1;3;1
06/02/2024;Bogotá;42;1;1;1
07/02/2024;Bogotá;23;1;1;1
07/02/2024;Bogotá;42;1;1;1
12/02/2024;Bogotá;35;1;1;1
08/02/2024;Bogotá;4;1;1;1
06/02/2024;Bogotá;22;1;1;1
22/02/2022;Bogotá;16;2;1;2
15/02/2023;Bogotá;28;1;1;1
02/12/2021;Bogotá;8;2;1;2
28/10/2022;Bogotá;15;1;1;1
14/12/2021;Bogotá;7;1;1;1
28/07/2023;Bogotá;7;1;1;1
27/12/2019;Bogotá;34;2;1;2
15/08/2021;Bogotá;8;2;1;2
20/07/2022;Bogotá;13;1;1;1
25/10/2022;Bogotá;18;1;1;1
27/10/2020;Bogotá;7;2;1;2
19/10/2019;Bogotá;2;2;1;2
25/04/2023;Bogotá;8;1;1;1
07/03/2023;Bogotá;28;1;1;1
01/12/2021;Bogotá;9;1;1;2
21/10/2019;Bogotá;33;1;1;1
24/09/2021;Bogotá;23;2;1;2
22/01/2021;Bogotá;34;2;1;2
14/03/2022;Bogotá;7;1;1;1
19/04/2023;Bogotá;37;1;1;1
21/10/2019;Bogotá;16;2;1;2
16/11/2023;Bogotá;42;1;1;1
10/06/2022;Bogotá;41;2;1;2
28/01/2022;Bogotá;22;1;1;1
08/06/2022;Bogotá;9;2;1;2
17/07/2022;Bogotá;5;1;1;1
14/04/2021;Bogotá;16;1;1;1
03/11/2021;Bogotá;16;2;1;2
01/03/2021;Bogotá;7;2;1;2
30/03/2022;Bogotá;17;1;1;1
01/08/2022;Bogotá;28;1;1;1
15/12/2022;Bogotá;37;1;5;1
24/02/2022;Bogotá;37;1;1;1
31/07/2023;Bogotá;2;1;1;1
06/12/2019;Bogotá;34;2;1;2
02/08/2023;Bogotá;34;1;4;1
07/07/2022;Bogotá;37;1;1;1
09/02/2021;Bogotá;33;1;1;1
07/06/2023;Bogotá;8;1;1;1
07/11/2022;Bogotá;36;1;1;1
25/08/2021;Bogotá;32;2;1;2
03/02/2022;Bogotá;32;1;1;2
02/02/2024;Bogotá;24;1;3;1
05/04/2020;Bogotá;39;2;1;2
06/02/2024;Bogotá;5;1;1;1
28/11/2023;Bogotá;24;1;1;1
26/05/2023;Bogotá;1;1;1;1
02/02/2023;Bogotá;7;1;1;1
29/03/2023;Bogotá;33;1;1;1
07/12/2022;Bogotá;33;1;1;1
22/02/2023;Bogotá;9;1;1;1
27/01/2021;Bogotá;18;1;1;1
07/03/2022;Bogotá;17;1;1;1
14/01/2022;Bogotá;1;1;1;2
01/04/2022;Bogotá;4;1;1;1
23/06/2021;Bogotá;16;2;1;2
05/01/2021;Bogotá;21;2;1;2
24/11/2021;Bogotá;5;2;1;2
07/09/2023;Bogotá;24;1;1;1
26/07/2022;Bogotá;22;2;1;2
10/11/2021;Bogotá;14;1;1;1
28/10/2021;Bogotá;2;1;1;1
23/06/2022;Bogotá;36;1;1;1
19/11/2020;Bogotá;37;1;1;1
15/10/2021;Bogotá;39;2;1;2
27/10/2023;Bogotá;34;1;1;1
13/10/2020;Bogotá;3;2;1;2
22/06/2022;Bogotá;31;2;1;2
07/10/2021;Bogotá;2;1;1;1
14/11/2023;Bogotá;28;1;1;1
13/10/2023;Bogotá;5;1;1;1
06/10/2023;Bogotá;5;1;4;1
06/10/2023;Bogotá;25;1;1;1
22/08/2023;Bogotá;45;1;1;1
22/09/2022;Bogotá;16;1;1;1
04/05/2022;Bogotá;34;1;1;1
06/04/2022;Bogotá;39;1;1;1
10/03/2023;Bogotá;7;1;1;1
07/03/2021;Bogotá;7;2;1;2
03/06/2021;Bogotá;7;2;1;2
01/02/2020;Bogotá;17;2;1;2
18/11/2019;Bogotá;2;2;1;2
08/11/2021;Bogotá;16;2;1;2
16/12/2021;Bogotá;4;1;1;1
25/06/2023;Bogotá;11;1;1;1
25/07/2023;Bogotá;9;1;1;1
21/06/2022;Bogotá;1;1;1;1
18/08/2023;Bogotá;23;1;1;1
30/05/2023;Bogotá;15;1;1;1
12/05/2022;Bogotá;10;2;1;2
23/11/2022;Bogotá;8;1;1;2
14/06/2022;Bogotá;8;2;1;2
13/10/2021;Bogotá;16;2;1;2
02/05/2022;Bogotá;24;2;1;2
09/12/2020;Bogotá;10;2;1;2
14/04/2020;Bogotá;4;1;3;2
04/02/2021;Bogotá;24;2;1;2
22/10/2021;Bogotá;5;2;1;2
06/04/2020;Bogotá;23;2;1;2
10/07/2022;Bogotá;33;2;1;2
25/01/2022;Bogotá;39;1;1;1
18/08/2022;Bogotá;32;1;1;1
01/03/2023;Bogotá;10;1;1;1
28/01/2022;Bogotá;37;2;1;2
30/12/2019;Bogotá;24;2;1;2
26/02/2021;Bogotá;13;2;1;2
29/07/2022;Bogotá;8;2;1;2
21/07/2021;Bogotá;11;2;1;2
17/06/2021;Bogotá;23;2;1;2
06/07/2023;Bogotá;27;1;1;1
21/09/2022;Bogotá;10;1;1;2
24/01/2023;Bogotá;40;1;1;1
04/03/2021;Bogotá;36;2;1;2
22/02/2021;Bogotá;21;2;1;2
09/11/2023;Bogotá;46;1;5;1
16/03/2022;Bogotá;17;1;1;1
18/08/2022;Bogotá;18;1;1;1
28/07/2021;Bogotá;23;2;1;2
01/06/2023;Bogotá;30;1;1;1
08/09/2021;Bogotá;21;2;1;2
23/11/2023;Bogotá;47;1;1;1
04/03/2021;Bogotá;7;1;1;1
20/02/2024;Bogotá;31;1;1;1
14/12/2021;Bogotá;4;2;1;2
02/02/2024;Bogotá;28;1;1;1
22/01/2024;Bogotá;36;1;1;1
14/01/2022;Bogotá;0;1;1;1
27/06/2023;Bogotá;8;1;1;1
05/05/2021;Bogotá;4;2;1;2
24/02/2022;Bogotá;17;2;1;2
23/03/2022;Bogotá;23;2;1;2
25/09/2020;Bogotá;7;1;1;1
10/08/2022;Bogotá;38;1;1;1
28/04/2022;Bogotá;38;2;1;2
21/10/2021;Bogotá;2;2;1;2
30/09/2022;Bogotá;23;2;1;2
06/05/2022;Bogotá;4;2;1;2
20/10/2021;Bogotá;5;2;1;2
24/02/2022;Bogotá;34;2;1;2
15/03/2022;Bogotá;38;2;1;2
17/12/2020;Bogotá;7;2;1;2
27/10/2021;Bogotá;36;2;1;2
01/03/2022;Bogotá;18;2;1;2
28/05/2021;Bogotá;18;2;1;2
06/09/2022;Bogotá;18;2;1;2
16/02/2021;Bogotá;17;2;1;2
27/01/2021;Bogotá;37;2;1;2
20/10/2022;Bogotá;20;2;1;2
13/10/2022;Bogotá;20;2;1;2
10/07/2022;Bogotá;39;2;1;2
27/03/2022;Bogotá;17;2;1;2
21/10/2021;Bogotá;9;2;1;2
11/02/2021;Bogotá;37;2;1;2
26/12/2023;Bogotá;22;1;3;1
18/01/2022;Bogotá;39;2;1;2
27/12/2019;Bogotá;39;2;1;2
20/12/2021;Bogotá;7;1;1;2
25/01/2023;Bogotá;31;2;1;2
24/11/2023;Bogotá;23;1;1;1
09/02/2022;Bogotá;32;2;1;2
02/02/2023;Bogotá;33;1;1;1
08/01/2020;Bogotá;39;2;1;2
23/07/2021;Bogotá;27;1;1;1
24/05/2021;Bogotá;17;2;1;2
09/09/2021;Bogotá;20;2;1;2
25/04/2023;Bogotá;17;1;1;1
05/09/2023;Bogotá;3;1;1;1
29/10/2019;Bogotá;39;2;1;2
18/11/2019;Bogotá;32;2;1;2
28/07/2023;Bogotá;17;1;1;1
02/05/2022;Bogotá;20;2;1;2
16/02/2021;Bogotá;20;2;1;2
29/06/2021;Bogotá;40;1;1;1
15/11/2022;Bogotá;15;1;1;1
09/09/2021;Bogotá;27;2;1;2
18/08/2021;Bogotá;35;2;1;2
07/02/2022;Bogotá;4;2;1;2
06/05/2022;Bogotá;37;2;1;2
25/09/2023;Bogotá;46;1;4;1
29/10/2019;Bogotá;34;2;1;2
10/08/2022;Bogotá;40;1;1;1
12/02/2024;Bogotá;40;1;1;1
02/06/2022;Bogotá;35;2;1;2
16/11/2023;Bogotá;43;1;1;1
11/06/2021;Bogotá;34;2;1;2
23/08/2022;Bogotá;7;2;1;2
27/03/2023;Bogotá;34;1;1;1
16/05/2023;Bogotá;5;1;1;1
21/05/2021;Bogotá;16;2;1;2
03/06/2022;Bogotá;31;1;1;1
09/12/2022;Bogotá;14;1;5;1
07/09/2023;Bogotá;36;1;4;1
26/08/2021;Bogotá;14;1;1;1
11/05/2023;Bogotá;16;1;1;1
07/10/2021;Bogotá;1;1;1;1
17/08/2022;Bogotá;24;1;1;1
02/12/2019;Bogotá;30;2;1;2
18/11/2019;Bogotá;27;2;1;2
16/12/2019;Bogotá;39;2;1;2
25/06/2023;Bogotá;23;1;1;1
01/03/2020;Bogotá;20;2;1;2
31/10/2023;Bogotá;32;1;5;1
29/03/2023;Bogotá;14;1;1;1
17/07/2023;Bogotá;22;1;1;1
02/12/2021;Bogotá;29;2;1;2
27/04/2023;Bogotá;29;1;1;1
25/05/2022;Bogotá;23;2;1;2
16/12/2019;Bogotá;39;2;1;2
07/11/2022;Bogotá;30;1;1;1
12/03/2021;Bogotá;1;2;1;2
01/03/2023;Bogotá;18;1;1;1
06/11/2020;Bogotá;21;2;1;2
22/08/2023;Bogotá;5;1;1;1
18/05/2021;Bogotá;7;1;1;1
17/06/2022;Bogotá;36;1;1;1
12/02/2024;Bogotá;42;1;1;1
07/09/2022;Bogotá;11;2;1;2
14/07/2023;Bogotá;18;1;1;1
05/04/2023;Bogotá;11;1;1;1
02/12/2019;Bogotá;39;2;1;2
30/12/2019;Bogotá;39;2;1;2
02/12/2021;Bogotá;8;1;1;1
01/06/2022;Bogotá;10;1;1;1
04/08/2021;Bogotá;8;2;1;2
25/08/2022;Bogotá;32;2;1;2
14/10/2020;Bogotá;12;2;1;2
15/08/2021;Bogotá;37;1;1;1
25/04/2023;Bogotá;1;1;1;1
01/07/2022;Bogotá;41;1;1;1
27/03/2024;Bogotá;7;1;1;1
06/04/2020;Bogotá;11;1;1;2
08/11/2022;Bogotá;35;2;1;2
04/12/2020;Bogotá;1;2;1;2
05/10/2023;Bogotá;14;1;1;1
30/12/2019;Bogotá;7;1;1;1
26/08/2021;Bogotá;26;1;1;1
15/12/2022;Bogotá;4;1;1;1
11/05/2021;Bogotá;7;2;1;2
10/02/2022;Bogotá;4;2;1;2
25/10/2022;Bogotá;24;1;1;1
15/07/2021;Bogotá;2;1;1;1
03/02/2022;Bogotá;7;1;1;1
17/08/2022;Bogotá;39;2;1;2
04/01/2021;Bogotá;21;2;1;2
03/10/2022;Bogotá;25;1;1;1
09/08/2021;Bogotá;27;1;1;1
21/12/2022;Bogotá;35;1;1;2
03/12/2019;Bogotá;40;2;1;2
09/07/2021;Bogotá;1;2;1;2
01/10/2021;Bogotá;23;2;1;2
28/07/2021;Bogotá;40;1;1;1
20/10/2020;Bogotá;26;2;1;2
21/02/2022;Bogotá;35;2;1;2
28/03/2021;Bogotá;35;2;1;2
06/07/2022;Bogotá;38;1;1;1
28/04/2023;Bogotá;26;1;1;1
22/03/2023;Bogotá;26;1;1;1
04/08/2022;Bogotá;35;2;1;2
25/06/2021;Bogotá;19;2;1;2
06/10/2020;Bogotá;17;2;1;2
20/10/2022;Bogotá;37;1;1;1
05/10/2021;Bogotá;34;1;1;1
13/04/2020;Bogotá;12;1;1;1
10/11/2021;Bogotá;37;2;1;2
21/05/2021;Bogotá;11;1;1;2
07/06/2023;Bogotá;41;1;1;1
22/01/2021;Bogotá;16;2;1;2
24/11/2020;Bogotá;19;1;1;1
28/01/2022;Bogotá;34;1;1;1
09/05/2022;Bogotá;20;2;1;2
20/01/2023;Bogotá;36;1;1;1
24/08/2022;Bogotá;7;1;1;1
08/06/2022;Bogotá;26;2;1;2
17/02/2022;Bogotá;40;1;1;1
03/05/2023;Bogotá;7;1;1;1
01/10/2021;Bogotá;22;2;1;2
16/12/2021;Bogotá;30;2;1;2
24/06/2021;Bogotá;13;2;1;2
12/06/2022;Bogotá;8;2;1;2
14/01/2021;Bogotá;7;1;1;1
29/03/2023;Bogotá;30;1;1;1
28/08/2023;Bogotá;46;1;1;1
04/05/2020;Bogotá;14;1;1;1
30/01/2023;Bogotá;14;1;1;1
26/03/2024;Bogotá;15;1;1;1
18/03/2021;Bogotá;8;1;1;1
20/06/2023;Bogotá;14;1;1;1
28/02/2023;Bogotá;28;1;1;1
10/11/2022;Bogotá;7;1;1;1
16/11/2020;Bogotá;5;1;1;1
10/04/2023;Bogotá;14;1;1;1
30/08/2021;Bogotá;30;1;1;1
07/06/2023;Bogotá;14;1;1;1
16/03/2023;Bogotá;15;1;1;1
22/11/2022;Bogotá;41;1;1;1
07/09/2023;Bogotá;43;1;1;1
30/11/2021;Bogotá;34;1;1;1
10/05/2022;Bogotá;5;1;1;1
27/12/2023;Bogotá;4;1;3;1
22/02/2024;Bogotá;7;1;4;1
22/02/2024;Bogotá;42;1;1;1
28/02/2024;Bogotá;7;1;1;1
28/02/2024;Bogotá;37;1;3;1
29/02/2024;Bogotá;6;1;1;1
29/02/2024;Bogotá;31;1;4;1
29/02/2024;Bogotá;28;1;4;1
28/02/2024;Bogotá;37;1;1;1
22/02/2024;Bogotá;41;1;3;1
16/08/2023;Bogotá;26;1;1;1
03/09/2021;Bogotá;35;1;1;1
07/12/2021;Bogotá;17;1;1;1
17/02/2022;Bogotá;8;2;1;2
17/04/2022;Bogotá;22;1;1;1
06/09/2022;Bogotá;26;2;1;2
25/08/2022;Bogotá;27;1;1;1
13/01/2021;Bogotá;10;2;1;2
22/10/2020;Bogotá;4;1;1;1
26/05/2022;Bogotá;17;2;1;2
11/02/2022;Bogotá;32;2;1;2
15/11/2022;Bogotá;31;1;1;1
17/04/2022;Bogotá;39;1;1;1
25/02/2022;Bogotá;26;1;1;1
15/07/2021;Bogotá;36;1;1;2
07/09/2023;Bogotá;42;1;1;1
02/08/2023;Bogotá;43;1;1;1
04/05/2022;Bogotá;30;2;1;2
11/08/2021;Bogotá;27;1;1;1
28/03/2024;Bogotá;13;1;4;1
16/06/2021;Bogotá;29;2;1;2
24/08/2022;Bogotá;21;1;1;2
16/12/2019;Bogotá;21;2;1;2
26/03/2024;Bogotá;38;1;3;1
27/06/2022;Bogotá;33;1;1;1
23/02/2023;Bogotá;18;1;1;1
10/10/2022;Bogotá;30;1;1;1
16/09/2022;Bogotá;25;1;1;1
20/02/2023;Bogotá;14;1;1;1
17/10/2023;Bogotá;10;1;1;1
25/06/2023;Bogotá;5;1;1;1
26/10/2022;Bogotá;37;1;1;1
05/10/2023;Bogotá;4;1;1;1
19/11/2020;Bogotá;23;2;1;2
06/12/2021;Bogotá;7;2;1;2
24/08/2021;Bogotá;37;1;1;1
24/11/2022;Bogotá;26;1;1;1
12/05/2022;Bogotá;32;1;1;1
02/12/2022;Bogotá;21;2;1;2
26/01/2022;Bogotá;17;1;1;1
16/02/2024;Bogotá;2;1;1;1
27/04/2022;Bogotá;19;1;1;1
06/02/2023;Bogotá;21;2;1;2
25/08/2022;Bogotá;29;1;1;1
25/06/2021;Bogotá;19;2;1;2
03/05/2022;Bogotá;40;1;1;2
20/10/2022;Bogotá;20;1;1;1
27/06/2023;Bogotá;21;1;1;1
21/07/2022;Bogotá;13;1;1;1
28/06/2022;Bogotá;5;1;1;1
16/12/2020;Bogotá;30;2;1;2
10/08/2021;Bogotá;33;1;1;1
15/04/2021;Bogotá;16;2;1;2
05/06/2023;Bogotá;13;1;1;1
15/12/2022;Bogotá;31;1;1;1
24/10/2023;Bogotá;45;1;1;1
